baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CYP1B1	137933.58235462	3.74898829047936	0.63089087853492	28.3600996088419	1.00719963900129e-07	1.26081054326133e-06
MPC2	582445.990456993	0.214774646833867	0.223069330934319	0.92616273647144	0.335862024709611	0.485443554751868
KCNJ10	9512.63391131319	1.54869200687844	0.475008685180254	10.156341374023	0.00143805724109354	0.00607944959691448
HS3ST6	3052.86895067	-2.39233171558351	1.38611411721145	2.68955173019589	NA	NA
UBE2D1	101598.820028544	0.230758712565496	0.158165822872999	2.12633786472216	0.144786309636044	0.25859811232735
KRTAP4-7	41.2536479228903	-1.99155044368239	2.89057577772618	0.441680213590395	0.506312600739005	0.651189625638542
TUBB2A	141109.714266308	0.277183341529039	0.326736818290503	0.718578948010048	0.396610435894135	0.547438720021765
ZBTB25	85691.9739796048	0.912268263845591	0.215721666911815	17.5936860415245	2.73494890545095e-05	0.000196407443973004
ATP10D	66814.7275445113	0.225213608401422	0.370868258801933	0.368396228378259	0.543879761449279	0.682726931957389
CYP4A11	836505.247764883	9.6845933770337	0.48990752689462	184.998618079388	3.92735063938275e-42	5.66060093327909e-40
SNRNP35	110241.344883352	-0.312638425892639	0.141068333043145	4.90206846588578	0.0268245464290563	0.0686293242365357
CNGA2	2.32987998722823	4.52432397142676	3.03961969046214	2.34654589933358	NA	NA
SH3GL1	403181.62149912	0.0233119057472028	0.243756060114718	0.00914661728847932	0.923808124386235	0.956423891034764
THBS1	1493428.71517693	-0.157888501527215	0.323593951344346	0.237945603083119	0.625693861756694	0.749475785972552
PIN4	86021.5045306595	0.0732272266319689	0.242304977791944	0.0913230215916485	0.762501897633171	0.853293552677082
GBGT1	35166.011511155	0.316728629056147	0.398489206072132	0.630488011939917	0.427176364427491	0.577962431551155
BMP6	39213.5108308233	-1.71555106160175	0.462323034595959	13.0275067964357	0.00030694892418604	0.00163809681871803
EXTL3	175095.44138434	0.30414062803758	0.235999190840514	1.65778069401514	0.197903236672845	0.327014492913329
TRIM8	395580.997931784	0.0457273678528573	0.185729157447541	0.0606149555877096	0.805526605042923	0.882597271675499
RIPOR1	234436.820753001	0.50401029404787	0.199193274010402	6.36993078263558	0.0116070123026539	0.0348872222176053
IPCEF1	16216.068295219	-0.40923622591746	0.345693652630358	1.39674200509	0.23726982767881	0.375380467312879
TRAF4	431264.765075907	-0.487376355596693	0.285696560561447	2.89643047639458	0.0887759409118593	0.175713693153405
DSTN	962718.063337704	-0.671110638585608	0.262170697064052	6.49444234232851	0.0108212234160716	0.0329946450896771
BRCC3	224405.358843251	-0.0460567408471767	0.240759670333063	0.0365924118781891	0.84829727358014	0.909920404105723
HAGHL	64274.3024422669	0.353228255288372	0.334602272795301	1.11166201580062	0.291720948375224	0.43751136197938
TTPA	80908.1889837919	2.91126478859374	0.362494632805767	55.8389059910629	7.86593682433979e-14	2.2533954731715e-12
INTS11	472003.991327758	-0.340216136518758	0.172759559905954	3.86920054468857	0.0491799420593051	0.110111741632539
CSAG3	25.5063830558996	22.7835593776549	3.02742060743062	3.96260155766376	0.0465217519908105	0.105297485275238
KDM4F	22.7521702273411	-3.94707891471277	2.91093233499689	1.46169559972376	NA	NA
MEF2A	201810.648818425	0.0992782832157516	0.192408509867744	0.266181201106434	0.605905035661155	0.733872242838277
DNA2	27229.4254732477	1.6941921411961	0.39584329231447	17.3540721171576	3.10232831032713e-05	0.000219458799835987
LRR1	51767.3057600964	-0.329546066086281	0.205548377868506	2.56484404626636	0.109263332165782	0.207350565307166
C2CD4A	28509.3983721588	2.77655719048057	0.814629975333335	10.1713188925355	0.00142642201558856	0.00603856350747898
LEXM	3609.33254003327	-2.22277827392787	0.414933794878567	26.2531065698504	2.99472696417279e-07	3.47482501647948e-06
NBPF9	112583.865641096	0.5975740189317	0.27422420077258	4.71514232052652	0.0298980906563568	0.0748629037078076
LNPEP	251134.405371861	-0.197723336690141	0.210572771443148	0.880988528069963	0.347931072468571	0.49817464927999
NANOG	165.383578558713	-4.01666256971655	2.01088897109915	3.13319936081609	0.0767130547062157	0.15678288980558
MOV10L1	1390.27219784187	1.81723679449692	1.23155707186593	2.04713084984994	0.152493332760658	0.268654459138787
AKT2	683028.884149444	0.185680066224104	0.176421356163817	1.10695547961387	0.292744718472595	0.438558449947293
C12ORF29	64201.746147278	0.764183254822098	0.192109887773844	15.6419487341916	7.65377383642619e-05	0.00048707993621327
FAM89A	29799.0926783446	1.46858471245203	0.296654138786027	23.5185772142516	1.23713451479605e-06	1.25207400615834e-05
FAM149A	60581.0009772347	0.603029636912371	0.32775512195698	3.36079825532525	0.0667656975534653	0.140531700418013
OPN4	520.687112219352	-4.77409105046124	1.98952455027549	4.20194229535123	0.0403777070226093	0.0940922466666816
MICU1	278803.36958711	0.133479892587382	0.1552409774987	0.739034513615906	0.389970333446309	0.540985238119479
CFAP43	1487.78481681759	1.09991667275865	0.594669194738935	3.34179606277743	0.0675408469692953	0.141704269791177
ANKZF1	232840.652669677	-0.0109382153524304	0.224432731966046	0.00237510918731232	0.961130409759816	0.977291737432704
RETN	8110.05396332043	3.77204023707318	1.87781932053368	3.23384444160473	0.0721311729313801	0.149354434277332
LGALS13	2.85587839763701	-5.10136424861168	3.03986346279088	2.73614593542719	NA	NA
PSMB11	5.75561428905469	0.244864901382878	2.91142400398275	0.00706170198708023	NA	NA
PKP1	32570.1741152823	-0.185271539714165	1.15829068856811	0.0255645011463059	0.872968492029163	0.925437896307879
TNFRSF10C	14351.8547578137	1.73296343295456	0.362942022720902	21.5485935082852	3.4497559250655e-06	3.15072015156106e-05
EXTL1	1261.28016152274	-0.492297159009964	0.449729630411587	1.19258445571154	0.274808860180711	0.418450698371899
MAT2B	422859.696681026	-0.343687991893908	0.164622747789053	4.34834486796206	0.0370449317770231	0.0880954963300461
STMN4	2810.6103617942	-6.52434132911374	1.22330849663357	17.6203136280298	2.69692196738236e-05	0.000194073713970556
LYPD2	759.935020655663	12.8723037460108	1.14734841496802	106.690174189947	5.20500941896161e-25	3.24416279629806e-23
CHAC1	22767.3059243407	1.63054364138025	0.553069654822355	8.26523848119064	0.00404113524484497	0.0144935661221121
FDXACB1	17688.856113789	0.34890516950917	0.230467226159751	2.2863979390674	0.130512501702055	0.237880373829402
CAPN5	1392295.44267112	-1.93484312884806	0.271284358603451	47.4581832084142	5.61898889082366e-12	1.3568681419739e-10
FEN1	150890.638726977	0.903652164230528	0.328908036843619	7.42816461624298	0.00642108001070467	0.0212832384328944
BRD7	373798.014215109	0.351869869705181	0.189695433292737	3.43224464543349	0.0639351489957789	0.13573527777021
ZNF594	18322.59230733	0.0591842250959051	0.379755148335093	0.0242879100201776	0.876154576968972	0.927536339616719
ZNF281	99737.0250215217	1.20775608178674	0.128319868281706	86.1198762357448	1.69352096477341e-20	8.30951284018741e-19
CPA2	858.904050866304	-1.67850649107491	1.33015584888437	1.51006495257582	0.219129175453813	0.353168005411671
SRP9	449288.716516973	0.194858211524379	0.145903261517823	1.78229072707919	0.181868289758686	0.307092081068827
FIBP	172868.913304381	0.0230165933105887	0.131573459945338	0.0306016993811511	0.861131954399486	0.91816583405861
TM4SF19	4747.29359096124	3.96836991653044	0.617073882082863	32.5753269293668	1.14661149164943e-08	1.70320735985832e-07
AGAP4	32565.9274889344	-0.0183534469944422	0.214421531352355	0.0073262199492774	0.931789692490816	0.961822830764209
RARS2	137684.437201536	-0.150518186784609	0.180073951686962	0.698357879994973	0.403336021067	0.553628252967305
SRPRB	310125.888349183	0.546182757712876	0.21262813387564	6.55933266325678	0.010433548645632	0.0320867709557033
GPR20	1774.01914858054	-0.675774121649518	0.40904134557444	2.70534795229068	0.10001225917814	0.193045215482058
FXR2	185197.999695098	-0.162441798271059	0.172202073877024	0.889379813750168	0.345645427823047	0.495671395095794
CCDC153	25210.9524081771	-2.31631189168893	0.334661107070903	43.5062004904213	4.22618179662475e-11	9.12983934027283e-10
ZNF775	143447.191792478	-0.432572183353267	0.281357670572236	2.35492993855917	0.124887496012616	0.23026678132488
ZAR1L	11.2962468372123	21.6895666689885	3.02896597548064	3.15414007458361	NA	NA
FGF18	3659.32586041478	0.95629184430009	0.684333467535332	1.91808114366054	0.166068348289867	0.286818475716136
CA14	4752.34269875051	1.16774700281925	0.537732641273743	4.59254294496984	0.0321113383746568	0.0790462248256046
LBP	637276.608651332	8.99190303288862	0.450165997970175	199.417383952076	2.79880515135059e-45	4.78103298493214e-43
CNOT1	1262168.34118884	0.25735784339953	0.245083184878848	1.10122184345431	0.293998117053787	0.43990390595707
TXN2	413154.283188136	-0.456116939737337	0.163627359086985	7.73819597430224	0.00540647872444831	0.0184711344421013
KIF11	97004.4517756531	1.43060245069719	0.361889315756853	15.0264012675594	0.000106017602815524	0.000648084411644669
HSPA6	64737.4157335581	2.8398162660295	0.603533178736397	19.2824370367214	1.12738623041182e-05	9.10247201963574e-05
PLXNB2	2126583.49840864	-0.316999016532071	0.229273553942351	1.90780792186524	0.167206961667895	0.288326127283952
RPL28	2221071.85792332	0.0775603730641182	0.262645843918889	0.0871955915984586	0.767773121298304	0.857009094556656
MUC13	3103468.57465009	-1.54273773435444	0.434997825982604	12.0206982026334	0.000526129894405485	0.0026002063814323
SLC17A2	49076.3475797685	9.8264220106259	2.37189364765278	8.03646468269434	0.00458449247174956	0.016098077961802
AC187653.1	251.668571153448	-4.34730776007618	1.7936030047562	4.47126575685957	0.0344694475673794	0.0832242302030576
LRTM2	238.583229050227	-2.88549692364608	1.94585256438464	1.90934076123521	0.167036506351997	0.288112986694839
NACAD	11139.7182337085	-1.99128067442105	0.418008446650602	21.0947816581286	4.37116869182128e-06	3.89771344588743e-05
MDH1	532622.467486667	-0.175401246197151	0.124056714224434	1.99782169365125	0.157525449656233	0.275781649336481
AC097637.1	102719.583538234	-0.135057774952178	0.209521059470894	0.415357911947666	0.519262491824009	0.662096462206174
ITIH1	1979454.12104597	9.71588817889599	0.496533023151251	180.743458274696	3.33499373859904e-41	4.61413968792053e-39
LMTK2	443922.687381095	-0.626271520416288	0.30058900598587	4.30722060884199	0.0379509183440022	0.0896257670927415
SERPINA12	877.354790083702	13.0795586453165	1.21838137445373	84.3788073354425	4.08503200589419e-20	1.95245480509694e-18
RFC3	79658.5727265245	1.64065409237479	0.32834149249204	23.7288407633947	1.10908003445837e-06	1.13548377112777e-05
HUS1	96187.4561957849	-0.343471043161124	0.195503750383792	3.0792603576844	0.0792965797260585	0.160868990473505
EHBP1	181225.582454009	0.960647094444602	0.211152935840862	20.326934994594	6.52751931969733e-06	5.58045430626024e-05
OR6B3	2.33455767969054	4.53053670043516	3.03956212341404	2.35182508574144	NA	NA
DISP2	50628.2776794675	-3.32512805983831	0.363145929849405	70.0051038238215	5.91512129345494e-17	2.24082284893122e-15
TNNI3	1186.83785847871	2.60448165292838	1.13139769740206	4.7072394475631	0.0300358458732121	0.0750957203570796
MPP7	171141.108677262	-0.291206213891167	0.401713240224604	0.524600320380245	0.468885886046801	0.617626425223293
NECAB3	144535.471025546	-0.111406998356297	0.270462751676732	0.169627638427016	0.680442949382482	0.791877255131083
RAB5C	856453.511596205	-0.139175325910227	0.164937354998306	0.711731899961705	0.398869461975297	0.549078466031466
FRMPD2	805.678196164075	0.0746180685309307	0.753924809737145	0.00979523088901146	0.921161407798175	0.954479461525894
EYA2	55441.5721674357	-3.28543670416201	0.466713998040873	41.5218555000609	1.16560514040452e-10	2.3683093871501e-09
CD46	1297801.2243233	0.564244660882944	0.153567904046781	13.4148505442809	0.000249640052253928	0.00136949429795799
KIF5C	23737.3320077599	-0.999704442121249	0.643705291737007	2.36519119499394	0.124068711671106	0.229077628264636
PNN	631833.228072905	0.257894337352087	0.253115941070559	1.03673876925069	0.308581162739565	0.456244099325392
PPP1R35	87193.5029775612	0.0756069064014455	0.270262527085572	0.078254073678039	0.779677527642733	0.864907143736443
TC2N	212694.310758293	-0.549781445159574	0.271978186934311	4.06163575600226	0.0438679859580082	0.100459580406631
KRT23	110482.483473707	2.27512047715385	1.16552981647393	3.47069987563637	0.0624648764073463	0.133234009909963
RBM6	621597.488840836	-0.345137770698845	0.198729926221888	3.00901862383597	0.0828024087675602	0.166353222188034
CAMKK2	364729.437405386	-0.0619700394498997	0.110451853082282	0.314761579714059	0.57477288263978	0.707828910741693
CATSPER3	2595.03144560188	-0.287672767995716	0.281826317133395	1.04020261267837	0.307774354246609	0.455306636315908
PDZK1	107290.124523681	2.1228528172572	0.273137949188617	55.6351192536429	8.72508961912739e-14	2.48793165971068e-12
NT5C2	419270.049073586	-0.170663438418753	0.15851080258583	1.15853406779269	0.281769769439282	0.426130869447111
PNMA6A	13884.8167979254	3.21416821425106	0.354594179542714	69.3172692828214	8.38323424353158e-17	3.14354245038443e-15
PSG5	190.557507842504	0.829330054783396	1.76838894171111	0.216984208477385	0.641347470677507	0.761110220412282
ZNF283	23492.0119926303	-0.0171073459655553	0.246592619013791	0.00481263170334501	0.944692613449149	0.96798222583617
MPL	873.229204114862	-1.1525297280319	0.522495860002942	4.74261393385095	0.0294243314658014	0.0738700680728035
FAM19A4	171.761503116281	0.465501040825511	2.02206049627367	0.0527786487176911	0.818296886863567	0.891254967666591
PCDHGB3	166240.272218831	-0.00588015468272904	0.18779898405678	0.000980275959022947	0.975022826690748	0.985762611224113
SLC6A4	11000.8889842248	0.0966274725330992	1.02745871362897	0.00884403901673636	0.92507519680536	0.957314452761777
OGFOD3	185837.347479879	-0.397932085097015	0.179193504609889	4.91587863286074	0.0266109249543004	0.0681867992335957
ARMT1	122353.750825992	0.189618388355645	0.158637192762963	1.4277059092515	0.232139200447127	0.369201388711124
ALG13	113407.589050048	0.0321298597830305	0.203539282641956	0.0249185388238686	0.874570215041375	0.926497036881902
PTEN	402325.371489351	-0.224912610188502	0.156908674790672	2.05254763947539	0.151951736629057	0.268030912351363
SUPT5H	913378.66928057	-0.192464942023766	0.134916592641266	2.03352689154218	0.153863191380912	0.270597913119849
PCDHA9	11739.0863733723	0.781542574677901	0.568278596051412	1.86872217832672	0.171621501778728	0.294124021023293
TARS2	169820.397679403	0.753003163191619	0.145971549989776	26.3143126131012	2.90130600300466e-07	3.37279108061959e-06
RIC8A	503806.551206339	0.00732713108957211	0.111320605350846	0.00433241462337719	0.947520272906072	0.969236238108534
OR10G6	43.7442510115606	-9.03660364275739	3.02708389429389	5.44294996177182	0.0196474596122965	0.0531645618051126
VPS51	984866.937831561	-0.743713962060694	0.258822746753513	8.16685844933068	0.00426627368928517	0.0151508148784643
APELA	210.963520503445	-1.4581058766315	2.10872366122381	0.45911600329552	0.498037400200983	0.644331166247705
NOTCH1	685128.57929377	0.0805375782909909	0.24380150396318	0.109112391155236	0.741156937336537	0.837484187966054
PDE6A	29191.2821902677	-4.50800411911617	0.768321372172191	25.7344843354648	3.91763922732932e-07	4.43414270582814e-06
ARMCX6	85398.2439875576	0.20710104761671	0.333210953748929	0.38597428258916	0.534423116871063	0.674666216173138
TIAF1	170187.654692779	-0.48315652337663	0.237591696031138	4.11617060270433	0.0424751205448522	0.0979665564279641
INSL5	14017.9303250248	-5.16699212047363	1.58059405556212	7.49931463679195	0.00617224776477201	0.0206028223289811
CHST4	11438.2306064562	1.02009052259734	1.32461296786168	0.581119570408248	NA	NA
WRAP53	63668.5426115348	0.0176024291326426	0.218748631076417	0.0064754679841883	0.93586322269804	0.964124758173196
SRRM5	65455.1385002378	-0.191814910745856	0.18115354196431	1.12034154409861	0.289844922558042	0.435558277777415
CHI3L2	5892.81197822501	-1.15398556258076	0.639152622030346	3.17656010781604	0.0747018399413721	0.153500068931696
NEMF	238372.257662584	-0.037872466420212	0.19926030772719	0.0361231184314477	0.849261465070229	0.910317184639421
GMDS	492379.682707834	-0.235773282071279	0.205179411752845	1.3189782649207	0.250775502519221	0.391186035848238
SPG21	267443.723004911	0.401533645710824	0.134638632092913	8.86562740558554	0.00290590357455098	0.0109948759325043
ANKMY1	101484.550727009	-0.289129494145039	0.176988240065093	2.6642087071196	0.102628854181506	0.19702158604594
CACNA1S	343.269932210973	-1.07436775150306	1.71996244662641	0.381544730395319	0.536777680099221	0.676620075167431
EIF2A	418696.199303077	0.867240289139095	0.209379077217092	16.903665599041	3.93255672818107e-05	0.000270311993584994
CDHR1	639698.997862307	-0.815757622077729	0.655401517644887	1.52897585508896	0.216266215721306	0.349827955950626
ZNF276	254031.792489225	-0.282463009262766	0.178667427014004	2.49538998180975	0.114180089793797	0.214468384912009
TMEM181	344990.177335905	-0.3169529999468	0.146611275217676	4.66426429422646	0.0307966149113316	0.0765826591857605
TP53I3	258869.558409796	-1.82469064591288	0.299758937602431	34.8195306080855	3.6172648765175e-09	5.90052340467474e-08
SLC25A5	2454019.85584995	-0.596939215745186	0.185986866895143	10.2287184144425	0.00138270704336807	0.00588727492340123
ZNF813	32162.1738908188	0.0117880539322308	0.446368779006404	0.000697587683845313	0.978928814378131	0.988242693780905
PILRB	334538.773239881	-0.25956226609703	0.321444661182035	0.651152131648644	0.419701063405699	0.570181510955209
FAM228A	596.502209489474	1.61559252370164	0.936147447559975	2.83613596144579	0.0921656057327626	0.180985977665113
TMEM56-RWDD3	69995.3743790114	-0.107691394226066	0.251543931009986	0.183242617390562	0.668601269400047	0.783320926208813
PARD3	287003.08904687	0.128508588817214	0.205786264076785	0.38984400381193	0.532381411343963	0.672917556719976
SDCCAG3	161093.463066515	0.526086785987248	0.134880675255754	15.1295506315369	0.000100379676801687	0.000617919471910018
RPL41	909189.940740143	-0.0801758941160926	0.192626681872001	0.173218768969889	0.677266886631352	0.789816484921732
ESRRB	559.80656014493	1.07056602887453	0.848417874326698	1.55717024276572	0.212080032592738	0.344667417310027
TYMS	100969.710590868	0.278836016397158	0.316077145953463	0.777035732475895	0.378049254060675	0.528501226654952
IL3	31.4691407007157	2.51684247691328	2.89537081706157	0.675400135776286	0.411175185343478	0.561451483561678
NUDT14	90132.7798450344	-0.323805323956711	0.269121379589806	1.44463908913863	0.229390107780848	0.365585530273744
RPL27	2691427.63250762	0.367157061456876	0.189553317374136	3.74173819828292	0.0530692115440873	0.116862483143574
PBOV1	116.292757699542	-0.897118077918534	1.87146213230165	0.226166262844146	0.634381173469245	0.756112676382894
YEATS4	51603.2373942572	0.667502912485176	0.209435026173055	10.0687394389522	0.00150806174508859	0.00631319063651902
KIAA1024L	102.02592653265	0.0135240652661465	2.12805008036546	4.04894201153638e-05	0.994922991281237	0.997409893286287
ZNF697	49885.8035886337	1.34715039049411	0.314522728163752	17.7156991604558	2.56500940008654e-05	0.000185721579364979
TEKT3	599.895982889417	-1.3733656116559	0.508207731932005	7.04846584278408	0.0079333169774073	0.0254542199854239
MARCH7	446850.121812209	0.775219518303867	0.16404264429515	22.0688930078067	2.63037919690415e-06	2.46710044756912e-05
EIF3K	684555.030064433	-0.6002595828899	0.185733216425135	10.3702898092765	0.00128059443872049	0.00552115922849959
PEX12	43341.0423280949	0.578245449819218	0.236024986549549	5.96243902140631	0.0146138111505592	0.0418779437584135
PTH2	8.27027475266379	6.34912191671096	3.02998725205157	3.58320066858448	0.0583665929421072	0.126104376764133
BTBD10	158673.952765249	-0.223274113890719	0.121987969153601	3.34664750070331	0.0673420340168229	0.141486526087731
SLC26A6	391268.870588943	-1.14220801593095	0.400358602654137	7.93528467936244	0.00484799995023752	0.0168597080267544
AC026398.1	19549.0200030977	3.40269410898374	0.687414912416534	20.3164755022372	6.56329920300661e-06	5.60325344730537e-05
SEPT4	55904.309164762	1.41550813628151	0.241206633652823	33.1414928370816	8.56904630231727e-09	1.3000849936797e-07
SOD2	3076104.62717257	1.38606520211027	0.315157017218783	18.6414538123906	1.57752818485335e-05	0.000121509764640561
TKTL1	802.970354752616	0.842440909096322	0.959596411635055	0.760129402404971	0.383288029533842	0.533883039401273
CHGA	648114.587171091	-7.66087943700805	0.422002760421368	183.945095232797	6.66954639700956e-42	9.53848538592476e-40
TNFRSF10B	378447.943937304	1.11043269999668	0.255060387030663	18.5037865846213	1.6956707845576e-05	0.000129057055710822
HINFP	97997.0625667904	-0.752671218540304	0.181439268913431	17.0171656827056	3.70434061926761e-05	0.000256152099268621
DICER1	300184.718184237	0.0640424933606896	0.237655266943031	0.0726127977625026	0.787569857103052	0.870156683057504
DESI1	188159.387292982	0.603604048711928	0.187811583779539	10.2546147672425	0.00136343102097466	0.00581728466835372
DDX60L	118960.864031118	-0.643939834769217	0.35499166399088	3.26348383075808	0.0708384781238328	0.147156748441233
ZNF345	18257.2277882362	-0.533195405743012	0.265582737868834	4.00792585570758	0.0452868305958919	0.103135012672955
AC010326.2	14296.2071524812	-0.0720781180163979	0.377886058423524	0.0363776136384786	0.848737789283641	0.90999962076445
TSSK1B	706.231681943831	-1.55177510017535	1.35051894859353	1.26121466752167	0.261421295788781	0.403081562010604
SLITRK6	41390.588977973	-4.27703616116114	0.414410158635667	81.4143158172714	1.83027314226257e-19	8.29648874732241e-18
AL359736.1	187197.138456402	0.775428716983256	0.26384470883631	8.53550844082773	0.00348284024854889	0.0127895938983835
PRSS38	10.0134909732611	1.97562725850748	2.90958303570757	0.431834939306768	NA	NA
STARD13	125494.786580465	-0.0583044720262222	0.213043606355055	0.0748914131854406	0.784343648558943	0.868313418413849
EIF3D	1078379.28041335	0.108882216718171	0.177500827450465	0.376194728447274	0.539646822178505	0.678719850979713
ANKRD22	70765.1946237229	0.296059619865433	0.571452800433134	0.267945284998063	0.604713434531739	0.732717598428743
MARCO	188383.602490271	4.92541972644578	0.511141836084832	66.6860573364973	3.1837902712229e-16	1.13612662889345e-14
CTNND1	2440131.39108663	-0.569337537075773	0.165027479428636	11.8257452836801	0.000584173272845519	0.0028413953890659
CHD3	695435.124754737	-0.1151786859928	0.273373452846616	0.177464254821587	0.673561537515281	0.786987764763738
ZNF433	8263.52058941268	-0.051655926160311	0.279463808716837	0.0341634504142689	0.853359572588875	0.913468567141988
ACTR6	89953.2041901768	0.198055697848114	0.169716874473152	1.36077099456804	0.243403906202759	0.382533321878755
XAGE3	157.644872671869	3.0206118643477	2.33473784081404	1.43727733620041	0.230580435234819	0.367169866244871
NLRP1	122698.611943995	-0.296101207725835	0.217938134629066	1.84268972256655	0.174636022256551	0.297802355308389
HSF4	110853.404396859	0.253717128545091	0.340725617850698	0.553776360245195	0.456778767645772	0.606491218841644
RSPO4	1422.61497012453	2.65785527301707	1.54978348658196	2.60089415071948	NA	NA
NDUFA13	626597.48408683	-0.614375446747646	0.246673258518921	6.15698669857926	0.0130894008555363	0.0382461761773501
AIM2	6642.99546732491	-0.179849116872833	0.437943212553998	0.168537965430545	0.681414446027388	0.792749092871692
SYAP1	415027.701286363	0.0347385684512097	0.178900025039263	0.0377051228116727	0.846036453772954	0.908687578486187
CCDC181	950.845353027404	0.148805404622473	0.719588376977771	0.0427522327266558	0.83619250846394	0.902788117609425
DNAJC13	303173.294591357	-0.0369182275575312	0.137554134198893	0.0720308839284201	0.788402445676313	0.870555226255824
IQCK	41261.5747831924	-0.263978290261896	0.225434088493249	1.36929286273948	0.241933416816239	0.380806211657947
ANXA9	37420.6895018601	1.00231115966333	0.282394336473755	12.3524946888595	0.000440397585744704	0.00223150097758969
ADHFE1	71989.7297338279	1.2868053029595	0.277767396258155	20.7861315731955	5.13534926402869e-06	4.49867324653681e-05
ATP5G3	1155269.13924135	-0.669537662904768	0.0982644528114508	46.0148977779864	1.17357153620044e-11	2.75110816662794e-10
SGK2	276878.913070263	-1.51377860512253	0.269486463529354	30.2044702412351	3.88812266791378e-08	5.22447014569129e-07
ATP1B3	851980.560656682	-1.10824586560347	0.213789040731356	26.2362741346528	3.02094351636123e-07	3.50084088777313e-06
RASGRF1	5030.51571186265	-0.572276101103423	0.401620167388248	2.01725854730947	0.155519699661669	0.272943582482698
ASTE1	68253.8300285359	-0.22479319369733	0.268930076043837	0.697981576261895	0.403462746114182	0.553707074541438
IFI44L	45864.6396257312	-0.125756152519645	0.590431276580147	0.0453487315178336	0.83136407778379	0.899896495601569
EMP1	858962.041112025	-1.4994861689411	0.501515633661007	8.5639456013389	0.00342885498801972	0.0126366251845737
TRANK1	421991.588913358	-1.4306805592447	0.229875636816522	37.2444730679382	1.04209918137067e-09	1.85218572226468e-08
VTI1B	444777.944528412	-0.466020348937234	0.193798826065977	5.75741456734994	0.01641921497171	0.0460702078792893
PRAMEF2	10.9268780964207	-21.0879227527899	3.02977553929231	3.31399146635883	NA	NA
PGLYRP2	231581.338698765	7.78004777757322	0.36860304894228	246.365515583597	1.60995175606372e-55	4.64093749181557e-53
MARCH2	105642.611752465	-0.223132658570644	0.171946681413656	1.68230317952231	0.194618695049923	0.323004705377476
POLG2	40027.9955717564	0.24716522058686	0.25728407342167	0.921770082330113	0.337010635286135	0.486845917343506
FLVCR2	131767.827046789	-0.59927612074244	0.340982907163007	3.06682880950365	0.0799052037294542	0.1617834837143
PGF	74361.8742948079	1.93160398289679	0.632660514830783	8.69885873915598	NA	NA
PGBD4	18125.9801049711	0.0743748515023879	0.343115137888023	0.046981878033364	0.828400814678977	0.898481283363459
QSOX1	1419459.01167134	-0.73631027352857	0.384566879651085	3.62675467782901	0.0568575858416388	0.123435399296404
MUTYH	93113.5327211607	-0.538602671417921	0.231166210110757	5.39737745181981	0.0201670331687046	0.0543155613035666
LAMB1	995999.75947826	0.220718199115398	0.244693946516316	0.812847662516504	0.367279675530952	0.518196905312827
C10ORF88	30173.1318487514	0.152891691427946	0.158286341304798	0.93256609050033	0.33419701461479	0.48356336265841
MACF1	895656.279459402	0.304480359882801	0.22601638728215	1.81149029961603	0.178329557797402	0.302612399908414
GGH	272207.785289251	0.743273839967303	0.247550365549136	8.91715741851635	0.00282503882083505	0.0107506479384459
PUS3	55153.1820155944	0.881756988286495	0.206311223565694	17.9894303494481	2.22134944239948e-05	0.000163534221320143
RDH13	159207.758856003	-0.438261476001499	0.169062786446798	6.6943385907671	0.00967195431886421	0.0301415346670145
SASH3	133684.074976101	-0.0926452090623036	0.339073855848976	0.074640292101634	0.784696593173908	0.868542563442851
CTAGE9	11878.4896915929	-0.59666791514575	0.25861648827547	5.28552550299125	0.0215034017781352	0.0571637261390226
SELE	17345.8755834163	3.52644253589756	0.666114786317075	22.9799775174042	1.63697484617907e-06	1.62107079641212e-05
DVL3	555345.813463111	-0.00386521826831104	0.217854617842347	0.000314711440125848	0.985846183932287	0.99202990331443
GPX5	26.825511489216	22.0558050118062	3.02736019479637	4.01292226063262	0.0451528258386933	0.102918764998524
RCOR1	222322.013475197	-0.278866670346012	0.226245817749966	1.51689616192348	0.218089801386445	0.352046438514177
TBC1D19	10735.5195483806	0.506105097927435	0.2542410378898	3.9426315772576	0.0470770788030252	0.106332642854678
RGS1	114447.991217974	-0.50777237605059	0.372201586258964	1.85161733174726	0.173595406218172	0.296625141179869
DDX52	164575.949734735	0.678146916642997	0.223521356927578	9.12124233905246	0.00252658321469735	0.0097946908442848
CLPSL2	50.0277055098237	1.32334611747818	2.88916102743894	0.202905812130119	0.652385511340603	0.770295059118258
USP1	178641.112762901	0.165922114242838	0.24073764806378	0.474771226154957	0.490800331470456	0.637660233471721
TRAPPC2B	20613.1015993252	0.305151594269866	0.183908410858218	2.74807851343868	0.0973713812573593	0.18898632754128
MYORG	642329.121848865	-0.947140430850018	0.319693723420043	8.62403612540049	0.00331755938446543	0.0123075916115027
PDSS1	87441.9459513132	0.323113934896594	0.257075399189307	1.57647808560441	0.209268727065849	0.341090091495526
IRF2BP1	144740.218133856	-0.388151181364248	0.235404197854802	2.71059901489798	0.0996835541436911	0.192632438503923
DUSP5	151227.190822545	-0.244248344280465	0.463560528557776	0.277284659939824	0.598486494899885	0.72698692022702
PDCD5	210662.882746127	0.694969496301446	0.207518762026923	11.1087203076442	0.000859227573175771	0.00394031555991047
